loan_id,customer_id,loan_amount,interest_rate,start_date
LONKY85AXMPSJJ6,CUSJDK2V75A3COL,33676.72,7.94,22-12-2021
LON0UDJSM8YAGHF,CUS7OUB72NCZVGS,43689.12,12.53,01-12-2020
LON1H4M22SPWRVV,CUSS37UTJ4K7V8X,25564.47,7.15,26-04-2020
LONJ8Y2EK4YSZJ1,CUSYG0KBTRDZZV9,7612.6,12.81,10-10-2021
LONML7XB09MOK1V,CUS5U5D0SZRGIHA,37196.19,10.93,02-02-2024
LONFRB9L7DV17LK,CUSU6GXPUM8J52Q,22812.65,5.68,09-06-2023
LONOBHBJMGXAIV2,CUSXIH7D9EGJ88T,10886.64,8.46,15-12-2021
LONGFSHY23DS5T3,CUSR2S0CEWZBDV6,11706.01,11.09,05-10-2023
LON534RM51ANL21,CUSIGE6FEGYU3YJ,44935.19,1.98,10-12-2022
LONKMKASE555019,CUSO8NF1MKGP8OB,3883.36,7.18,18-07-2025
LONIACYXVSIJ5R1,CUS75Z4CY2F8K1R,20448.68,5.86,15-11-2019
LONL6IFQIFRGL98,CUSUZJS8ZT03V3J,61426.83,6.68,22-01-2023
LONFQ0JG7TDS8EB,CUSOSC0JZAVB5PY,7663.67,11.84,28-04-2023
LONSZAPF6XA81ZI,CUSI06XEIZ4MXZG,8760.19,11.09,28-02-2025
LONIC1YSV1WL8Y8,CUSWCCYV2WIFO9I,42635.38,9.44,13-07-2021
LONZRGRIQDE3TSB,CUSKDIUH53QXSO2,500,14.32,25-12-2019
LON6VHG6OVZIQLP,CUSZK171P0A4R9B,19187.63,11.62,17-12-2019
LON5KPBW3CJ54Q5,CUSH70NC010Z4TF,25768.06,9.4,21-10-2023
LONFOS7GER2ZSMJ,CUSIEPCVH252XFA,10738.18,11.84,28-08-2021
LONLV72RGTZV50B,CUSQDG8D7ZT2N48,4644.17,12.58,10-07-2024
LON4NP29HL7YEQ4,CUS3YMTSP9FRTJM,31218.33,9.47,09-09-2019
LON1FHCQ1WNO7I6,CUSHVL2OLG6EMLT,7061.49,13.83,14-11-2023
LONQKDYZWIO16N7,CUSS6KW09E3ITBK,58837.99,5.39,02-03-2022
LONQE1N54EEYQVX,CUSDT9GQ741Z4CX,31311.06,4.25,25-12-2020
LONZE5LZIU49KWT,CUSHL0OCIGTE4EU,11316.28,13.88,02-05-2025
LON1AICX842H85F,CUSLR3B3L24698H,11726.35,5.69,24-09-2022
LONJCRT0SFOWDC3,CUSX65T3QFLG6KC,36005.08,6.65,28-11-2022
LONZOR7V6LBPS08,CUSCOV6FPMG52AF,42842.91,9.38,26-01-2025
LONXZIQ677CNUYG,CUS95EEBRLGTU4L,12697.84,13.08,26-09-2020
LONVG47NTN80QJE,CUSH7W5T5EUV9HC,4916.83,15.59,26-01-2022
LON663VS4ONJIEP,CUSZMCE71J9ZND8,15665.46,6.33,18-09-2022
LONDAOZZQ32U4BU,CUS4GP8GK7UGB4V,41238.74,4.62,15-02-2025
LON3NYDU0ELXHP9,CUSU5ZYTBZU6HN9,31342.2,7.82,13-10-2020
LONY5PF9VU8SIGW,CUS37NSRC6B1W8O,500,11.03,16-12-2019
LONV2IHSOXY0AQP,CUSS7J6CH29GD8H,55962.02,6.43,01-12-2023
LONLG2XXHKFC580,CUSFF057CUQI57G,17999.38,11.57,27-02-2019
LON2LKPSH3DIMLL,CUS26RZUB8YJK94,25684.5,10.16,21-07-2023
LONHPZRVA4B2R5L,CUS2TOM1MU8ZGAM,47682.31,10.89,17-11-2019
LON5O35PPYWED7J,CUSJJPZHOLAUQT8,1080.01,12.53,06-11-2024
LONPDSAHE8KTC7K,CUSUUMXNQOWYYVB,29090.87,3.09,16-10-2022
LONAKY31MU6V85E,CUSJALE33C32C8O,6341.49,11.4,13-01-2019
LONAJQLMUK7PDNR,CUSE4MUPAWECX56,52514.93,4.88,11-03-2022
LONRX3EJGFS6S57,CUS7LJSIASRXKJ3,21663.86,8.08,24-10-2021
LONPZ4DR3PNBWZA,CUSOX4EJLZX57S1,2452.98,10.0,26-05-2019
LONRLKSAD632B19,CUSKFDSSILDES8F,86519.26,4.02,06-11-2019
LON9BCFFBAH45X9,CUSSS13VJUXE06X,40545.79,11.33,13-01-2021
LONQDTQGY078LCR,CUSK0ESS0WWCSB0,36305.23,2.62,17-05-2024
LON0VBR8CWSBD0R,CUSZ5PJ8EZDC6FT,500,8.37,14-03-2019
LONJS89XRB1TJ54,CUSOUFBTIOF7PC1,20388.4,6.7,02-10-2022
LONKI0QLB51R9DH,CUSP39MYG5LR5Y2,72156.78,8.45,21-12-2022
LON3OP3CJLW39R9,CUSSYU1AYTNH6GP,3056.71,6.39,27-08-2020
LONQQ90ZIRN3LZ6,CUSK3ZM3JMLZHPF,51128.46,7.82,10-02-2020
LONJ2U29PWV4UM0,CUSWCZC6RESFQ8H,31245.25,9.83,23-04-2022
LONK7OUVTQTI2CX,CUSLM8XWPYRLY8N,33079.47,4.2,25-02-2019
LON6CLIDQBP1QUW,CUSPL1OANE2IPM8,31544.52,10.25,20-06-2024
LONRLGBC36ZVWA4,CUS99AHM58OANBY,35669.12,9.06,19-05-2022
LON5JVCXXJ7KK40,CUSX2H3SUXJ2VS0,46969.5,3.35,05-01-2023
LONCELG3USOKHAS,CUSFXHT9RW30JSE,6932.23,14.87,05-08-2019
LONZ4K4P3VHRZ0B,CUS8UN8WIGTHREN,15596.44,14.44,21-11-2020
LONNJUUW6BYC0JS,CUSZ65G9C1RY6BO,37323.49,8.54,01-03-2025
LONUNFY95Y9X8E0,CUSNVJOZMZVRGB4,23249.21,6.27,09-02-2025
LONMP9DIIFGVLL8,CUSQZNM9TM5TPJN,18657.2,8.89,14-11-2021
LONOSEHSAZ530GZ,CUSNSO9089XNDBD,38028.66,8.98,06-09-2020
LONNCEN8UJR3VX5,CUS28QW3W63J3D0,37006.72,11.85,26-04-2021
LON966SKUE0DXJO,CUSWKQUNT1KXE3R,34423.15,8.31,04-06-2020
LON7Z4Z5LXO8NG5,CUSVVU0TGM4NXKW,4287.77,11.03,03-10-2023
LONB7CVOF8KTIBK,CUSA81HGVIPSDVC,39636.98,9.8,17-05-2019
LONRS8FSZ6UBSVB,CUSX7G7311YIPMZ,79864.71,4.11,19-11-2020
LONIV3YMY0VWBBW,CUSVCBAHP1DPEBJ,42847.88,6.22,20-03-2025
LONXS0OV9W1SP8U,CUSVWV15OJGOW98,27810.45,8.47,17-12-2020
LON5CUMX2EYJB9A,CUSAXIU6GAS11S0,16355.43,8.08,18-09-2024
LONV2BKOGSMJIZ7,CUSGGWF5WKYYR3U,28081.6,9.31,07-12-2019
LONPZHMHHVEE17A,CUSOHNY5G7YRRAF,25462.21,5.5,26-11-2023
LONKHTL7M7O03XB,CUSI2LWIXOZ836G,19587.18,4.45,27-09-2025
LONOZQ4RDD1V1R7,CUSDA5LSD0MV05P,39773.59,2.7,10-11-2023
LONKFSJQ3UBK68R,CUS32CILZYFBP1L,4932.6,10.1,25-01-2022
LONYTLS05H9K85K,CUSXS9VJ3P25GAS,37930.2,7.95,03-07-2025
LON85YI54NGH53B,CUSNQ0OKAOGKL5C,26663.65,12.07,08-06-2024
LONA8LXRZHBP1P3,CUSKHKS1XZ0QWQ8,40461.46,9.0,26-08-2019
LON2C27OAX2ZOHS,CUSL6699J6OSFNS,14574.18,5.97,13-01-2025
LON0QKCMZ0KDDUJ,CUSXSI2TKEQEP6X,31189.61,6.61,08-09-2021
LONKZ7GB7WQ6GT9,CUSW00TBBYLT19T,34332.49,4.92,24-01-2021
LON6DTEIVR8IVQG,CUS3TQM99J4Z5KA,48734.06,4.99,16-02-2020
LONB6L45DM3GIC1,CUSGAPYBIRUD3PV,29612.39,10.32,20-01-2021
LONPWN24ZODEQQO,CUSN5X3HJ3W6MK9,10089.92,16.84,07-06-2020
LONT3QAA3FPFR5S,CUSR29JO7EGWPSE,60940.58,3.08,21-06-2023
LONRQOXK6XG6F81,CUSE9LRFTLZLKKV,12108.33,11.89,11-03-2023
LONGDAP468C55FJ,CUSJ8MSH9CUCE5O,10784.21,9.19,02-09-2022
LONS4REDSACCENZ,CUSKHHBR0UJAHDE,65190.42,6.17,25-08-2021
LONUUGZ2H2XFZPB,CUSNX547YLEYSSF,14931.29,14.85,25-10-2021
LON2N7827BQML65,CUS46LMQ0N3TKKA,4778.6,15.44,19-04-2022
LON4NMFDLFH0BKS,CUSRF7C960HLXPG,54892.92,1.56,27-10-2022
LONW7I022WAAKLM,CUS8N9VVY5CMYBY,41829.76,2.47,07-07-2021
LONB3IP2J3BL5QJ,CUSN14U10K4LMOI,31564.96,9.39,27-12-2025
LON2D9IR2Q41XLH,CUSR5CWAP1TXZE8,38457.85,5.37,11-11-2021
LON9QZM0MSP2M2K,CUSTEDZ9OLFL6LS,500,9.38,12-08-2024
LONG72FEHJ42F3Q,CUSR9GGSPAJLRCN,19757.42,4.27,17-02-2021
LONLM4RXV5BC9LO,CUSQGSXWVXPZ2TU,72467.58,4.54,28-09-2022
LON63C9CR1KN6OS,CUSFUHVMVUELCGS,21762.77,10.95,04-02-2022
LON2SVXM1FU3LTT,CUSL5I7VLESMSF2,19798.1,7.49,10-03-2019
LONTUMAR6W8919E,CUS83T4XUFZJ27A,37093.7,7.77,22-11-2024
LON27MRWOEZZRGY,CUS8EYSEDETXLB4,22342.02,3.9,28-03-2024
LON3WTE1YW16ZCT,CUSU7AQXAIF08KG,8166.54,9.82,03-03-2019
LONKUEWD62UYT1N,CUS1XZ105A52O2G,24706.6,6.58,25-05-2021
LONID1RX1Z64ATD,CUS4ELQ9HKODBL7,46503.36,2.8,05-08-2022
LONMRI4SMTMR1QT,CUS6BCQHDIGC8VK,46749.52,2.93,18-01-2024
LONOVLD9RM73X4M,CUSHXO6DI3OOET1,28645.79,13.01,08-10-2024
LON9RR4PXV9LSSU,CUS6T76ZD7EKEXN,26004.92,12.35,26-02-2024
LONWF4DJ464TBXR,CUSACBQBTRB50LY,36870.93,7.72,07-09-2025
LONTUJOEYDQ9I7U,CUS0HGEAWCO2KBO,6427.73,10.79,14-12-2025
LONERD2QHNFZPDC,CUSCNBJ7GJ4N98F,32479.53,5.98,12-06-2019
LONRTMM8SGUVSCS,CUSP3AFAKIBBSIP,18199.47,12.13,16-05-2023
LON81CJ81PWYXAM,CUSTWPCFENTU6WN,500,8.26,22-10-2019
LONJ83P2CCH91FA,CUSZRC35WEMCBL9,39396.25,5.49,07-12-2025
LONHIW3XWBJZHWJ,CUSHLL4FCDCDJNJ,52770.64,5.79,23-12-2020
LON79Q61I6732PQ,CUSKFYHXF0K4DQV,8094.49,14.27,27-10-2025
LONN3IZ2789340V,CUSZSUIXL2U3PK1,51700.86,4.45,18-04-2022
LONIB1SRUABLJJ6,CUSIF50N5U19MTJ,54959.67,4.92,21-02-2025
LONCL8PKS1D0TB2,CUS1ZXKUWSI9YSK,20178.31,20.0,22-11-2024
LONERGT5HFO9TEE,CUSU9N6WEKQE3WR,22432.48,6.4,20-04-2024
LONEWG84FNNU6LM,CUS1MEJS50T801H,10786.82,20.0,18-12-2023
LON824LA5ZE8TB0,CUSEPVBQIIUNTR9,50811.17,3.4,13-03-2020
LONZFR2YGP2VO9L,CUSEV9BUMZPFDOC,54833.17,5.44,15-04-2021
LONDCKVJFCTLPO5,CUSJMFFK3X92GM6,16690.23,14.25,16-02-2024
LONQY9BW3QFMKIR,CUS7DS7K25PNV0G,36542.4,9.78,18-09-2019
LON5TVF8ZSHA1L5,CUSI9LYG845XJWB,27923.36,5.75,08-10-2022
LON008S2PPD5DJT,CUSRR5NHG7L5DKJ,10149.24,13.42,07-03-2020
LONANR8VV1DBWLH,CUS6TVWM6ZF68RN,4251.61,13.14,27-07-2023
LONWZ9KFKLNNF41,CUS9LO4JT54U02W,8081.77,14.32,16-02-2019
LONQEOG2G1UR8SQ,CUSV3WA7ANONBHF,2810.52,14.34,15-04-2019
LONMDUDYO21V7M5,CUSL46LYXWXL8S6,17611.09,10.49,20-04-2023
LONC1JU4MN0X9Z4,CUS4M1MX46ATNTK,20021.23,9.98,15-01-2023
LON6W8ZERPEX3ZU,CUSNVFGC1TKXS57,41416.74,10.15,14-01-2021
LON5GZLMJBOXKDH,CUSZ51RN2R8K510,49002.41,8.32,01-10-2024
LOND5Q6AHPFO1V0,CUS1MGZUGSTBUCD,2518.91,10.59,03-11-2024
LONTDWKFZY7J4IC,CUSXXEYNBUU5P3J,25590.09,8.42,07-06-2025
LONM5JDWH8BCJWH,CUS0HZT0OIH1TQ5,46445.03,3.47,26-07-2020
LON15IU2QSWQS8D,CUSCZ99ILW7A8X2,8362.57,10.59,04-01-2024
LONDVGL98UAY0EJ,CUS2W8KKOEM00MU,19596.04,10.34,12-01-2019
LON90PRWSEA133N,CUSJWXIENA2F2S9,49743.43,5.16,07-09-2021
LONRL6MD5MQJLQQ,CUS4UHU1OTZB671,19325.74,9.29,20-09-2025
LON225RUTIL4SE0,CUS7U5WXTS2YGFZ,35054.43,8.24,07-01-2021
LON8UXPS87GYEZL,CUSGGVX26ORB3EF,17070.73,10.72,01-01-2020
LONMNF47NRH0UBB,CUSSIR5S88JO8B8,7551.36,11.98,01-10-2023
LONRNNULD8NURSQ,CUSXWYC2BCXX72Q,28286.75,7.67,05-08-2024
LONJ3M2N0P10WNK,CUSTW66DOK3VRUY,500,8.19,07-11-2025
LON6NYV0SA6VZTN,CUSTGNQ1OXMH7LV,47898.7,8.22,24-09-2019
LONGGEIV01B8J4L,CUS4AMR31KJMQYQ,47174.32,4.84,05-11-2020
LON7CZYU6XER39Y,CUSMRE0AIHJ5T8W,51565.22,5.23,05-10-2022
LON99OAJECRD3EJ,CUSO45L22F8JRXI,24634.84,7.48,12-09-2025
LONKNLFRS0SEC90,CUSID3HX9XVA619,34960.56,5.32,27-10-2022
LONELYEMSMPJOBG,CUS4I0MM74BICBX,27654.39,7.74,15-06-2023
LON6ZBSHR71R6Q0,CUSNK2NQQ22IFRI,45129.73,1.76,16-08-2020
LONF7VFXJZSL5SH,CUSBONHPED5BK1J,24026.11,6.59,27-01-2021
LON2H8RW0OI9BJ3,CUSXW9S52LGOT78,4038.87,12.74,15-09-2021
LONIPMO7EY5WO69,CUS2I73T8DVR7TF,500,10.61,06-12-2025
LON1YY16N1LGJEY,CUSV1JV7R2MTQIM,62419.42,5.03,20-08-2020
LON1WJUKQJURTPO,CUSGO1GZEFXLJH2,12857.79,9.97,09-03-2019
LON0CU826RTX5VK,CUSUE55JX0J5PIB,22957.52,7.33,20-01-2023
LON9FBC63KRAMLF,CUS7Q4ZD6AOVL7X,7260.69,11.32,02-04-2023
LONKENY3Q9V7B92,CUS39F43A3VEU4J,26927.88,8.49,13-10-2024
LONIJVETGC7OYX6,CUSSWZLYNV1BO0I,31863.36,7.41,24-11-2020
LONK3XN3B0XZE6Z,CUS3OULHGXO6BRM,31407.09,10.3,12-03-2019
LON3C4O5L1FJJU2,CUSF3K3UC2AN7ST,8890.65,7.46,01-12-2023
LONDEKUOLTZWOGQ,CUSD4N1924HYEF2,7961.44,14.31,17-02-2022
LON6OBEDVAQDA2V,CUS1V55ULPEIRAT,11910.22,6.83,21-08-2024
LONKG0DWTB4Z662,CUSWHSBHNHUOGQA,17760.32,12.21,16-07-2019
LONEIIBI9L4192I,CUSK10F5G87LU9Q,29324.63,6.7,16-10-2019
LONPN2RHOSE9G6T,CUSVHFQB5L4MIM9,17277.86,18.94,20-07-2019
LOND2U2M5DWPZ1O,CUSW1Q7T16U5YEE,39346.81,8.65,14-09-2024
LON1DGXH59P4Z14,CUS816HXSLDQNAX,45098.43,9.15,16-06-2024
LONJS5YYM6KFROA,CUSXN2ARLS4VHOP,11042.59,7.08,22-09-2024
LONG6W2749L0WNL,CUS6K6YFQ51T5VL,9393.76,15.46,06-12-2023
LONFJC4NXIOM5GZ,CUSXSAVS3T79GXC,14631.7,9.98,01-03-2021
LONPM21V9Z63SQX,CUSVCZ6T16BO5XH,55780.33,9.76,12-12-2025
LONE0IYL9TCCI32,CUSECCL5BXT85NT,28314.81,9.23,04-06-2023
LONE6JG06XL5SWF,CUSC54MUQQ7XUPG,13587.86,7.24,17-09-2022
LONM6PKQSQ64FAU,CUSDWG6IQYC0OPN,42484.8,3.93,23-09-2022
LONVY7T52FIVJWU,CUSZ24I1LFMOCB2,49658.67,2.01,02-12-2020
LONINBY5T40NJLT,CUSGJKEXF3YDXYY,31120.52,7.55,07-10-2022
LON5FTZ75ZZEQ2O,CUS7Z5KT4BVH1GT,3493.23,14.77,19-03-2020
LONR9D6ILLF0QQP,CUS713KLN12POHI,500,10.0,07-01-2021
LONVFBI8VD5SDV9,CUS9LIR2UMXL3IT,20392.88,6.57,23-01-2020
LON6W65LCPHHVI0,CUSABCYAQ880OPL,8562.44,7.01,23-01-2024
LONGLWCVGU6NYXX,CUS7OLS8W5MWT1P,8058.17,16.45,11-11-2021
LON539IHYRNDLFI,CUS7JBKJQ5T3A1I,60688.89,2.64,13-03-2024
LONKKG85JGLMTWU,CUSSQ0QNT472AJ2,4755.36,13.93,25-12-2025
LON3GEX9Q54HBO9,CUSUIP3UCEG5GRD,28488.29,9.96,16-01-2023
LONNJAUAEWN0QB3,CUSOO3TKAHAYGO0,44635.09,8.8,02-07-2024
LON5ITYJF5AN7MA,CUS5AQ3L8TT0814,23964.42,10.15,04-05-2023
LON8ONYLXH2XQLO,CUS4ZQFJV7KV7IP,22546.93,11.27,15-11-2021
LONGEHODH4MKW7G,CUSYGINH1MTVETN,48785.43,2.59,22-12-2021
LONTW9EAZF7TTWB,CUS8HVTTZFYVLXD,51599.01,1.57,27-07-2023
LON2FC14SQZSHHQ,CUSJ22RSZR5T63T,8526.88,16.88,08-02-2025
LONUK5CFZ6FARAC,CUSLUOA7L1C8DI3,5073.39,11.0,05-06-2022
LONU78SXMFA1SXK,CUSHXW2A9HKV9NJ,68369.46,7.71,14-03-2022
LONV9Y998F960BT,CUSWQAKY34KTFQF,14302.07,8.0,26-09-2023
LON7OC38MB7BGUX,CUSGDRMRDK4D0FH,5423.61,9.36,08-02-2023
LONJEU8F0G4T2MT,CUS48SCAPGRHP6J,27720.17,13.16,02-01-2023
LONWGM8A19F8MFV,CUSL1TXBSYIT0TH,13318.37,4.74,14-08-2025
LONKG3LGZS6M165,CUSDMBZDPAQPDCT,71460.74,3.91,16-12-2023
LON1OR32VMZOFX9,CUSWYQGFHLNNJ6F,43062.6,9.99,09-12-2025
LONUL06WCFMPHNS,CUSQW7ESJ7A8FTE,9420.13,3.25,27-09-2023
LONP7U3PZ6V1121,CUSIIO6BQV6AROX,47056.51,2.09,08-01-2024
LON4TZ3GRVII2VY,CUSXS9VJ3P25GAS,30795.65,10.0,26-07-2022
LONTYYUSBKJU162,CUS0ZZU2JD6C4GP,23276.48,10.72,19-09-2019
LONAZWCMQ9PG9G9,CUSQUIED9ERU9XZ,30283.73,8.19,06-06-2024
LONIBX7528GI6KZ,CUS9MCD648MLDBO,595.38,15.3,08-11-2024
LONZ9VB9WISIDVF,CUSO26W292VDEFC,21089.0,6.61,25-09-2019
LONNFDZPJKR1W90,CUSL3FFV1X7MDV2,9633.86,17.13,28-10-2021
LONSBP8MYAXQD9O,CUSHXRYLAVNH3LN,10803.24,8.78,21-09-2025
LON3ELL6OB81V2S,CUSCRZQOH1EV0P4,22580.42,6.38,16-09-2021
LONY5UH1N54IQPF,CUSBWSHYZ9K8ZZX,29671.46,5.17,09-07-2025
LONYQXENTD7WGNN,CUSCDYJAKANZFS4,500,8.22,12-07-2023
LON0KHM59DB00AK,CUS064WWZLUEVWR,38509.14,6.81,03-10-2021
LON3YUMA6BJ1LYV,CUS48W9AYFO960R,9564.02,7.45,25-03-2019
LONJS0DKZBAKT42,CUS7TESAM0SK2ZM,27937.66,9.32,15-01-2019
LON8MU151G5M744,CUS5BK8NXVA0M4A,11252.73,3.59,07-02-2023
LONZCG27T3BJ5O8,CUS9LBGUZXQ2W11,20800.62,13.43,23-08-2019
LON9PP26H49T1B1,CUS2XZUN2M9G0R0,8821.41,5.12,15-02-2025
LONJRJ57XSAIRQJ,CUSWLVTVTH7G229,10462.81,13.66,12-03-2020
LON3XGZ38XDIA1L,CUSQTTG57NCMGLA,30186.8,7.18,16-04-2023
LONHC4D9XX3YVH8,CUS5L94WJUN5R4E,35225.6,8.86,18-01-2023
LONAP1PD6A55SA6,CUSV8RI51YWXL6J,17799.33,14.5,10-07-2025
LON28NWG187HY2M,CUSL5OJ6E7NE08J,17365.48,9.24,01-01-2019
LON7X6VATARQF2P,CUSEU96G413QA5X,7536.79,9.28,19-01-2020
LON1E71XVL56LHH,CUS7YMD9OF4ZZ1M,33271.58,8.26,25-11-2025
LONABOIZAJH0VVF,CUSKWYIZUMWODJY,22154.47,7.59,14-09-2022
LON1R1TYW05QYNO,CUSBB7N5WRK7RZ6,36185.14,8.31,04-01-2021
LONJA6IGAJERZ8F,CUS7JQZRG4FJ402,17647.2,10.88,01-02-2020
LON4V9IXP9VX2SW,CUSGIP0WB0LEEZ1,11866.44,10.37,04-02-2023
LONH6811X85DUY1,CUSTJ8G30TKI3ML,3495.88,10.99,07-06-2020
LON4VGBX67Q8R2K,CUSRB1KKCRLXWME,30776.85,4.86,02-01-2023
LONGOXMZS62ZG74,CUS0PDDXQPPFRWC,11361.98,9.78,01-06-2019
LONOWHI16RSDE48,CUSKCSKBQ6GMEH7,69811.42,4.84,16-09-2020
LONP57B9C0DM9GH,CUS4UFB6JUZKZ37,11176.22,12.08,04-10-2020
LON8L5H0H9WAMC9,CUSXCHLABYVWV5P,500,15.42,22-03-2025
LONIQH2JSXUDE16,CUSBO07ZJ4OGA0L,42079.59,11.36,17-12-2020
LONO8IUR48NQA4S,CUS2P36R4LRXSPU,6203.21,14.95,21-11-2021
LONM5MMH2X6MCFQ,CUSMQEOA43AE8Y7,22457.68,5.83,19-06-2022
LONJ1BFG2GOM9Z1,CUS6WR5HF7PVKU8,7831.1,11.79,02-04-2023
LONP83HKB6L2ORK,CUST1VFG0YZX268,51911.82,4.06,27-01-2025
LONYSCD7GT9FIWR,CUSKH8QWHBF883W,11583.4,10.31,13-12-2022
LONHN28ILR9FNMY,CUSW2HMYMYAIFKD,23623.38,9.42,08-05-2025
LONJT37T0VOL85N,CUSLFR031KMJ3Z6,42979.27,7.65,14-03-2025
LON42WK32TD93L9,CUSU2IPXBRJ7KUC,45122.47,2.74,25-04-2019
LONUDPHEWVC48FF,CUSWG7CWW3DRKV9,22137.81,12.84,06-11-2024
LON2EVDWP1QSFCY,CUSZEIDYELL9YAD,43356.4,7.86,23-05-2019
LONN2D21UTZ6K55,CUS6WXG0ESCUG77,31623.04,4.23,12-01-2019
LON1E0ONLGWUQ8H,CUSKS8WSPF198FP,14283.02,7.76,19-11-2023
LONBLSU2UKK0HQU,CUSHBDQEADKUU7X,37231.73,8.21,13-01-2019
LONMMG6R2Y3EOM4,CUSREER24Y9JA46,16483.95,6.53,08-07-2022
LON0DJYO3VF1MT6,CUSU4WZ0XSCFRGW,6735.88,4.9,19-07-2020
LONG747YEMVMQY4,CUS95A88YT0RDUZ,9219.78,12.21,23-01-2022
LON4ODR9EDREJ6Y,CUS1P29XHNMINTS,31427.3,15.08,26-08-2023
LONQANIRFA3VB1I,CUSS0YW4VZEJB1C,892.62,2.67,19-07-2025
LONQDLQJUD36M7P,CUSJTW25LFW1SIH,42779.56,6.52,14-11-2020
LONLB35146DEKLA,CUS1LM387OAQDJ4,38265.04,11.14,15-02-2021
LON7BFMY9BRZKYW,CUSVUAZHKEMVR4B,2953.39,7.02,07-06-2025
LONF31KB0LTMUN3,CUSC3BABR6SSY59,46110.07,7.6,28-11-2021
LONJM6D6ATA8ZSF,CUSE9RUNB0IYI7Y,10042.36,14.27,07-11-2023
LON3HU263YA12E5,CUSQ6IKU72XL55Y,22124.31,9.96,08-01-2024
LONOK7A88T7XNLF,CUSC0YB4QQGWYGP,41565.06,3.26,28-12-2019
LOND20A8LAZ3TJ7,CUS3ORTT7IEWGPJ,500,10.71,14-10-2024
LONQEVOIG6Y9AWV,CUS21NW5XTEHHI9,4302.66,10.91,13-12-2025
LONOVQJ7LKPD9QE,CUSU6IKKGEFG337,37589.21,7.08,01-08-2023
LON3WTADDBRVSK2,CUSUE12IJ5SVAKM,65175.75,5.07,15-10-2021
LONIO43UGE92KLL,CUSTSXD6ZEICWEQ,21082.63,7.96,09-03-2020
LONXWXLXDW7564A,CUSG6C7NNLKNWT9,500,7.52,20-11-2021
LONCL272R5XKA73,CUSBOP3JLDFBSYX,86566.51,2.43,21-08-2023
LON1WSQINNL28UZ,CUSXSPRPMMJNBNY,31678.9,9.27,12-01-2024
LONRQRLE429BIQ1,CUSHL7F1ZHMGQVU,50038.7,10.27,22-01-2022
LONQRDUWBTCFN9Y,CUS66JA36DBXUJB,34448.44,10.92,07-12-2025
LONRQJCY47XO2BO,CUS2R5SC51L3DWI,57293.99,5.46,02-04-2020
LONKSSQRFVRU6QG,CUSGUAKR8VGRN1V,16244.98,10.72,13-11-2024
LONVIIU6MKUYMJ4,CUSJ0XU6PQG6X45,41364.44,11.37,17-12-2025
LON0E1Z4QMX3EEU,CUSKJZWJ15XOKTN,62194.06,2.68,06-12-2021
LONJPKOAVK5XBJH,CUSLXNQOVQ8Q6P3,58650.41,3.6,10-04-2024
LON0DA84F70PACF,CUS25QZATUEXEY0,23463.74,12.47,27-09-2020
LONRFUU5F68ZE28,CUS91AZ1YAN1UG4,34333.01,6.62,02-11-2023
LONOJ3UYVVYSCJF,CUS3P43TYHM5CMR,23077.11,11.75,08-11-2022
LONHS1PJU9LR06K,CUSUVKJK6D6568Q,500,14.46,27-05-2019
LONFAL99WEYVU6G,CUS0NVUDCMEV0OA,26209.68,7.57,27-07-2023
LONH8D66CWDZROJ,CUS1J5GYZQESB5M,18983.77,7.51,21-09-2023
LONHQBYJBM580EK,CUSQW1H8SGXVLVG,30137.3,4.52,26-10-2024
LONBG3W3YYCWFUX,CUSXM3VYNWFG29W,30803.36,5.82,07-10-2025
LONPZ6KVXRNFK2I,CUS4E8MTTYOTKP1,36436.21,6.36,23-07-2025
LON8HL52OS6ED72,CUSXS5IRE5SDJ5P,51508.41,5.91,22-08-2025
LONMU44IWIORFV6,CUS5IDFCZ4O4HO7,40816.54,8.0,02-11-2025
LONERX3TAR3PHJ2,CUS7NIZ572AMLGU,53411.44,2.97,11-11-2019
LONO7J0S6JPVHTM,CUSKVFCORRGTI3E,37093.04,2.07,28-03-2025
LON5ITS056186YX,CUSSUDCC48RT16P,5861.75,9.94,24-01-2025
LONDO0XWH1YCI58,CUSF5SIJMV70R3D,10619.35,6.57,26-08-2019
LONLQVIHC2SUVP4,CUS51O0BN4Z04XG,52142.96,5.94,25-10-2022
LON2EPMSRRVTG4D,CUSAY0A2ZS1GENT,39103.74,4.78,04-01-2021
LONUEXO00P1ZHA3,CUSZW7OF7XSXGJ1,17025.21,7.61,25-07-2024
LONQTNT8P09PUNI,CUSLY8Q4F0UM45Q,12010.62,11.71,23-05-2023
LONF5MB1Z6NJYKA,CUSZWHJKEB9KY0R,17882.46,10.73,01-10-2019
LONMHYGKJ35743Z,CUSB05XJMQ0VSL9,76241.38,1.0,05-06-2024
LONG4S6XEKLAHIH,CUSEQXYT3STQYB8,2174.49,13.94,12-01-2025
LONIMYLV48DNQJI,CUSBPZML78KYUYN,27531.07,3.55,02-11-2020
LON2VT2AZP7QEP2,CUSTWBW4JYID5MP,11868.15,17.5,06-09-2021
LONFKDD3OGXA7UC,CUS8UCG2G495MT6,45320.67,7.73,21-09-2022
LON6KN8X9FAHTMT,CUSHBH52LN4AP4T,24405.93,11.95,04-11-2022
LONG9EV4VVWZR13,CUS71HL2GRYLU8M,69738.71,2.99,06-02-2025
